sample,GPSC
19536_2#41,5
22667_8#34,5
17150_4#2,5
32139_3#305,5
17870_7#67,5
24861_1#148,5
12837_2#82,5
14913_6#7,5
19341_2#181,5
6925_6#18,5
7068_2#25,5
24861_1#85,5
17150_4#38,5
14913_5#83,5
17794_7#76,5
24861_1#182,5
18456_1#50,5
31958_2#309,5
12837_3#67,5
22841_2#67,5
28516_1#246,5
15841_3#26,5
21127_1#110,5
24861_1#177,5
32820_2#124,5
32640_3#148,5
12162_1#13,5
19536_2#37,5
24371_8#129,5
32640_3#144,5
11657_8#2,5
12837_2#80,5
19536_2#45,5
17059_6#2,5
28042_2#144,5
19341_2#47,5
28516_1#211,5
14410_8#79,5
31958_2#382,5
15873_6#48,5
15378_4#84,5
6730_3#19,5
21999_8#172,5
14913_2#59,5
17870_7#74,5
28042_2#104,5
15378_4#74,5
6972_7#54,5
12291_6#18,5
15731_8#62,5
24775_1#125,5
14936_6#61,5
14410_7#3,5
14410_8#10,5
17870_8#188,5
15940_5#80,5
24820_2#343,5
13470_1#43,5
27119_1#203,5
6736_4#15,5
9789_3#91,5
6486_5#22,5
14566_5#43,5
24861_1#49,5
16399_6#48,5
17428_8#163,5
21127_1#164,5
22841_3#82,5
24861_1#184,5
32139_3#149,5
15995_1#41,5
14673_1#61,5
14936_4#50,5
21999_8#120,5
9262_4#21,5
15940_6#77,5
15940_6#84,5
21999_8#155,5
15531_2#8,5
11658_8#12,5
19341_3#7,5
15940_3#40,5
22841_1#145,5
31919_2#363,5
19183_3#119,5
15531_3#74,5
6631_7#21,5
6805_1#18,5
15682_5#33,5
17966_5#18,5
17175_8#44,5
15873_6#70,5
17059_8#13,5
14257_1#34,5
19084_7#160,5
22114_6#47,5
32036_8#114,5
31919_2#383,5
15873_5#9,5
22667_8#29,5
22841_3#6,5
6930_7#4,5
32139_3#352,5
17966_5#6,5
28420_2#222,5
28832_1#205,5
32139_2#56,5
15841_4#51,5
15940_5#55,5
17870_7#52,5
19341_2#32,5
11658_1#28,5
22841_1#174,5
15940_6#3,5
28516_1#129,5
21999_7#103,5
14410_8#70,5
6680_8#6,5
6925_1#65,5
16453_3#56,5
32139_2#90,5
8016_3#58,5
15841_2#2,5
9221_3#83,5
12838_1#76,5
17175_8#89,5
14936_6#80,5
14936_4#42,5
12299_2#17,5
17966_5#178,5
22841_1#19,5
3379_3#6,5
14520_4#15,5
15995_1#101,5
17794_8#120,5
15378_3#66,5
32139_4#161,5
14673_4#36,5
28177_3#274,5
17150_4#48,5
15731_8#70,5
12837_4#36,5
17794_8#70,5
29330_2#22,5
15873_8#85,5
17870_8#167,5
31958_2#331,5
14936_4#58,5
22709_8#329,5
3850_3#6,5
22841_3#153,5
7001_2#18,5
17150_6#92,5
9262_3#11,5
19341_2#57,5
17175_6#84,5
12378_2#15,5
19341_3#64,5
15841_3#46,5
15531_3#40,5
15841_4#45,5
15682_3#53,5
18090_1#97,5
19084_7#164,5
24861_1#100,5
18090_1#115,5
32036_8#287,5
15995_2#5,5
24775_1#112,5
14555_3#33,5
15873_5#13,5
21127_2#167,5
24861_1#225,5
12837_5#13,5
15378_2#5,5
22276_1#59,5
31919_2#278,5
14913_5#4,5
32139_3#77,5
15940_5#73,5
15874_1#12,5
17794_7#162,5
13415_7#39,5
17966_5#107,5
7038_5#22,5
14520_5#91,5
17870_7#117,5
17059_6#58,5
29330_2#181,5
32036_8#122,5
32139_3#1,5
14410_6#84,5
14673_3#36,5
15873_8#70,5
17059_6#28,5
22027_1#86,5
20402_4#87,5
17428_8#64,5
28042_2#313,5
32139_2#242,5
14410_8#23,5
19084_7#118,5
28042_2#293,5
4995_5#6,5
13091_6#34,5
19646_1#100,5
6730_1#14,5
6983_4#96,5
9221_5#58,5
32036_8#101,5
17059_6#50,5
22841_3#161,5
6775_1#24,5
7553_4#19,5
31664_1#336,5
9221_4#36,5
13415_7#75,5
15841_3#91,5
21485_1#164,5
11893_1#86,5
14520_6#50,5
24820_2#298,5
21946_6#135,5
6972_3#14,5
20402_4#11,5
13415_8#22,5
14520_6#92,5
31919_2#160,5
19183_3#175,5
12837_2#33,5
32139_2#29,5
7622_5#56,5
9221_5#51,5
14673_5#73,5
23495_7#57,5
21999_7#174,5
16453_2#48,5
13414_8#70,5
28042_2#321,5
14913_5#33,5
31958_2#96,5
6949_3#1,5
9221_5#21,5
24861_1#2,5
12290_3#45,5
18456_1#173,5
16399_7#41,5
17175_5#76,5
13470_1#84,5
17794_8#17,5
24371_8#47,5
12837_5#39,5
15378_4#83,5
15682_3#63,5
13353_7#38,5
24861_1#43,5
31958_2#236,5
14412_1#46,5
31958_2#257,5
13415_5#46,5
17870_7#44,5
32036_8#39,5
32036_8#74,5
9262_4#22,5
6593_5#17,5
21127_2#67,5
15873_4#68,5
21999_8#93,5
15841_2#16,5
9789_3#7,5
13415_7#51,5
15940_7#66,5
14555_4#57,5
7011_4#16,5
22841_3#16,5
28420_2#317,5
22276_1#141,5
19084_7#99,5
19341_1#14,5
6983_8#86,5
28516_1#12,5
9262_4#91,5
21127_2#106,5
19341_3#48,5
15873_1#62,5
14566_4#11,5
18090_1#145,5
6999_2#3,5
15940_7#37,5
19341_2#58,5
13414_1#9,5
22027_1#40,5
28516_1#99,5
13681_1#47,5
22276_1#24,5
17794_8#143,5
17966_5#21,5
24820_2#311,5
6972_7#64,5
31919_2#252,5
20427_4#45,5
13415_7#33,5
17138_3#7,5
12837_3#10,5
28516_1#339,5
21999_8#50,5
32139_3#242,5
16453_2#65,5
29330_2#114,5
22841_4#139,5
19084_7#39,5
7622_5#93,5
13414_3#84,5
22276_1#117,5
20427_5#16,5
14555_3#85,5
24820_2#341,5
14412_1#77,5
15841_3#64,5
15995_2#44,5
15841_5#6,5
17870_7#46,5
21999_8#108,5
14520_7#56,5
14410_8#86,5
17175_6#57,5
15995_2#38,5
17059_8#57,5
31919_2#80,5
15940_5#81,5
24861_1#26,5
24861_1#83,5
31919_2#185,5
13415_5#64,5
17059_6#61,5
17150_6#10,5
9950_2#11,5
32036_8#40,5
9716_7#44,5
14913_7#49,5
15995_2#68,5
20402_4#147,5
21127_1#178,5
12162_1#67,5
14520_4#62,5
21946_6#334,5
14324_6#53,5
15531_4#59,5
15873_5#79,5
17059_6#14,5
21523_1#115,5
29330_2#169,5
24861_1#65,5
23164_8#131,5
13414_3#90,5
14520_5#43,5
6899_6#15,5
22027_1#140,5
4350_6#4,5
32820_2#265,5
21127_2#185,5
11658_2#93,5
14410_7#23,5
24861_1#102,5
28516_1#280,5
15995_1#74,5
17059_8#76,5
15873_6#45,5
19084_8#87,5
6972_8#96,5
31958_2#160,5
15531_3#94,5
31664_1#38,5
15531_5#6,5
15940_7#50,5
22027_1#14,5
22841_1#21,5
14913_4#33,5
12837_1#61,5
25052_8#7,5
13415_4#41,5
15995_2#141,5
21999_8#149,5
23430_1#132,5
6983_6#26,5
22667_8#7,5
31919_2#75,5
14410_4#73,5
21242_6#83,5
14410_6#6,5
19646_1#3,5
14410_5#80,5
19183_3#172,5
21242_6#27,5
31664_1#138,5
22276_1#95,5
19341_1#31,5
19646_1#26,5
22276_1#122,5
19183_3#148,5
19183_3#174,5
19341_1#22,5
19183_3#142,5
17794_8#20,5
22276_1#71,5
21242_6#36,5
15531_4#56,5
19341_2#2,5
29330_2#216,5
14410_5#74,5
21242_6#85,5
19341_1#84,5
21242_6#81,5
17794_7#139,5
19646_1#4,5
19183_3#114,5
19646_1#152,5
22276_1#78,5
16288_5#26,5
21242_6#80,5
21242_6#30,5
21242_6#50,5
21242_6#46,5
34154_7#173,5
21242_6#74,5
29102_1#319,5
29102_1#13,5
29102_1#268,5
14723_4#86,5
17794_7#165,5
15531_4#74,5
17794_8#25,5
28420_3#6,5
34154_7#192,5
31664_1#360,5
28420_2#238,5
15682_4#88,5
15608_4#11,5
10395_5#5,5
10395_5#45,5
13091_4#93,6
28042_2#352,6
6570_2#3,6
22841_1#42,6
15682_7#30,6
22841_3#113,6
24820_2#153,6
6570_2#11,6
32139_7#91,6
32386_2#2,6
11860_8#75,6
15608_3#25,6
17966_5#171,6
22841_3#30,6
6470_4#24,6
12291_1#57,6
6570_2#1,6
13091_5#38,6
10868_6#29,6
21127_1#59,6
32139_7#364,6
22841_3#165,6
5901_5#12,6
19787_6#51,6
15940_7#62,6
17966_5#153,6
5901_2#8,6
15682_5#89,6
22841_3#107,6
22027_1#148,6
22695_3#11,6
13414_8#61,6
11657_4#49,6
24820_2#173,6
32139_7#83,6
6570_2#15,6
10050_2#68,6
12291_3#59,6
23430_1#110,6
5901_5#9,6
11511_8#14,6
15682_1#29,6
13681_1#92,6
11860_6#14,6
6570_3#2,6
21127_2#59,6
32036_8#171,6
6938_5#10,6
13091_2#71,6
15873_7#14,6
15682_6#55,6
5159_3#9,6
13091_6#33,6
6570_2#2,6
11657_2#76,6
21127_2#175,6
24861_1#110,6
24820_2#255,6
11860_8#59,6
21242_2#145,6
15608_4#62,6
21127_2#9,6
6246_3#11,6
11822_1#85,6
15874_8#34,6
7622_2#29,6
14673_2#17,6
13091_3#85,6
21127_2#90,6
6551_7#8,6
15682_1#38,6
17794_7#57,6
6551_7#21,6
12291_5#65,6
22841_2#12,6
15682_1#51,6
6470_3#3,6
21127_2#156,6
20925_3#68,6
32139_7#229,6
11658_1#6,6
21127_1#10,6
12291_5#8,6
23164_8#117,6
32139_7#340,6
14723_6#59,6
11822_8#37,6
15608_5#62,6
23164_8#110,6
21127_2#63,6
32139_7#300,6
32139_7#278,6
11826_1#44,6
22667_7#185,6
15682_6#77,6
14723_6#74,6
15682_7#16,6
6512_4#15,6
11860_6#27,6
21127_2#137,6
21127_2#20,6
32139_7#248,6
15608_2#25,6
7622_3#53,6
21127_1#186,6
32139_7#382,6
28042_2#322,6
11861_4#49,6
31664_1#87,6
12673_6#56,6
15682_7#11,6
15608_5#69,6
15940_2#38,6
5901_7#5,6
22114_6#59,6
6246_2#19,6
32139_7#322,6
11826_1#65,6
23164_8#114,6
17794_8#131,6
22027_1#88,6
23204_4#145,6
24820_2#276,6
32139_7#241,6
21999_7#169,6
15682_2#59,6
13091_3#27,6
15682_1#71,6
6678_3#4,6
15940_1#49,6
15873_8#49,6
19084_7#82,6
31588_4#223,6
14673_4#2,6
24861_1#104,6
31958_2#213,6
7553_6#21,6
21127_1#83,6
21999_7#167,6
31958_2#44,6
31919_2#213,6
15940_7#65,6
13414_3#73,6
15682_6#59,6
32139_7#379,6
6570_3#4,6
24820_2#289,6
11826_4#52,6
23430_3#128,6
9950_2#74,6
32139_7#221,6
19084_7#89,6
11861_1#53,6
32036_8#345,6
21127_2#73,6
11893_1#82,6
15682_1#65,6
23164_8#81,6
10754X30_140620_D00294_0106_AC4FB4ANXX_5,6
6570_3#17,6
21127_2#142,6
6551_7#17,6
14673_4#13,6
19536_2#69,6
32139_7#369,6
24820_2#266,6
24775_1#28,6
6470_6#10,6
21127_1#97,6
32139_7#182,6
23430_3#149,6
32139_7#232,6
32139_7#312,6
6551_7#9,6
12291_2#81,6
9950_2#26,6
11860_8#24,6
15682_1#2,6
5789_1#10,6
31537_1#348,6
6569_6#15,6
32139_7#119,6
22841_3#13,6
14723_6#55,6
15940_7#21,6
6678_3#16,6
32139_7#111,6
32139_7#15,6
32139_7#328,6
15608_5#76,6
32139_7#183,6
13091_3#16,6
6187_4#21,6
32139_7#251,6
11679_1#57,6
15940_3#1,6
11679_1#72,6
12291_4#4,6
21127_1#105,6
11657_8#49,6
5901_2#5,6
21127_2#136,6
11657_4#86,6
18814_2#12,6
21127_1#122,6
6470_6#9,6
32139_7#230,6
5901_5#10,6
32139_7#336,6
32139_7#116,6
7622_3#81,6
11822_1#9,6
22841_3#184,6
11657_8#34,6
6649_1#1,6
24820_2#160,6
24861_1#31,6
21127_2#85,6
14520_8#33,6
22841_3#60,6
32139_7#68,6
32139_7#99,6
32139_7#212,6
11822_1#80,6
28042_2#334,6
6187_7#18,6
11679_1#61,6
6570_2#18,6
12291_2#24,6
6187_7#1,6
17794_8#134,6
19536_2#70,6
11860_7#48,6
7622_5#76,6
6246_2#9,6
23584_8#104,6
6246_2#6,6
12291_2#72,6
12291_1#72,6
15873_6#39,6
6551_7#15,6
24861_1#29,6
13154_3#29,6
24820_2#211,6
6730_3#15,6
10754X27_140620_D00294_0106_AC4FB4ANXX_5,6
11822_1#5,6
19536_2#55,6
6649_1#3,6
14723_1#11,6
32139_7#321,6
15682_7#39,6
6649_1#11,6
32139_7#267,6
28042_2#123,6
32139_7#149,6
10050_2#25,6
21127_2#105,6
12299_2#16,6
6551_7#14,6
6246_4#18,6
32386_2#102,6
24820_2#166,6
32139_2#43,6
12299_2#9,6
32139_7#53,6
21127_2#187,6
21127_1#74,6
24820_2#146,6
10754X41_140620_D00294_0106_AC4FB4ANXX_5,6
11861_5#17,6
6187_4#22,6
32139_7#372,6
12291_3#31,6
22667_7#168,6
15874_8#43,6
6246_4#3,6
10050_2#64,6
15940_3#45,6
11860_5#24,6
6569_4#21,6
15682_1#28,6
22841_3#41,6
24820_2#302,6
6925_4#19,6
23204_4#122,6
24820_2#172,6
6570_2#12,6
6246_2#21,6
15608_5#29,6
11822_1#21,6
6187_4#1,6
32139_7#304,6
31664_1#78,6
13681_1#62,6
11657_8#39,6
6649_1#12,6
11657_1#70,6
11679_1#82,6
10050_2#81,6
27119_1#218,6
22841_4#125,6
32139_7#141,6
11511_8#64,6
32139_7#353,6
6569_6#13,6
21127_1#119,6
24775_1#137,6
32139_7#271,6
15608_5#82,6
32036_8#290,6
11657_8#48,6
32139_7#211,6
11511_7#42,6
24820_2#129,6
11826_1#46,6
11791_1#17,6
11657_4#76,6
14673_2#68,6
21242_2#126,6
11861_5#21,6
11822_1#46,6
24820_2#314,6
21127_2#148,6
10050_2#55,6
19536_2#66,6
21053_8#43,6
34154_7#321,6
12291_5#19,6
31958_2#139,6
15608_3#29,6
21127_2#102,6
6649_1#2,6
6664_1#22,6
32386_2#69,6
21999_7#141,6
11657_8#52,6
15682_5#56,6
5789_1#6,6
22667_8#61,6
6187_5#7,6
6999_2#9,6
22841_2#136,6
22841_2#1,6
7553_6#8,6
9950_3#69,6
15608_5#36,6
11511_8#26,6
11860_7#65,6
32139_7#203,6
6570_2#19,6
22984_8#10,6
24820_2#159,6
14673_2#63,6
22841_3#169,6
6569_7#7,6
22667_8#68,6
24820_2#244,6
12291_2#68,6
22114_6#82,6
32139_7#175,6
21127_1#170,6
32139_7#231,6
6187_7#16,6
24820_2#239,6
17794_8#135,6
13091_3#9,6
15682_5#53,6
6631_1#19,6
15874_8#20,6
32386_2#86,6
15608_2#74,6
15682_8#52,6
23164_8#126,6
32139_3#90,6
9950_2#83,6
24820_2#249,6
11511_8#61,6
13682_1#14,6
15608_3#93,6
32139_7#115,6
15682_8#58,6
11826_3#56,6
24820_2#135,6
21999_7#154,6
6569_4#14,6
15940_1#20,6
15682_6#6,6
32139_2#362,6
13224_7#38,6
24861_1#4,6
11679_1#12,6
15682_7#18,6
9950_2#67,6
16043_2#82,6
9953_7#11,6
21127_2#96,6
31919_2#157,6
23430_1#128,6
21127_2#24,6
32139_7#358,6
11893_1#23,6
19536_2#54,6
21127_2#49,6
13154_2#45,6
13414_3#5,6
5789_2#2,6
21999_7#128,6
6551_7#20,6
19084_8#148,6
22841_1#10,6
32139_7#28,6
22695_3#57,6
17138_4#57,6
32386_2#127,6
5789_2#12,6
24820_2#238,6
11861_5#29,6
17150_6#80,6
5901_6#6,6
6187_4#20,6
11679_1#45,6
6246_3#13,6
6551_7#2,6
6569_5#3,6
23584_8#153,6
6551_7#3,6
23430_2#85,6
6187_4#23,6
6187_7#22,6
5789_1#7,6
6569_5#7,6
15873_7#16,6
13414_2#30,6
15682_6#60,6
6999_6#2,6
31537_1#289,6
6570_2#14,6
10868_6#37,6
16453_3#74,6
23430_4#32,6
12274_5#48,6
23430_1#27,6
15940_2#43,6
32139_7#365,6
24820_2#277,6
32139_7#209,6
22335_7#116,6
6569_5#5,6
24820_2#337,6
32139_7#60,6
15682_8#67,6
6569_5#1,6
19084_7#167,6
24861_1#50,6
23733_1#91,6
11791_1#7,6
13154_3#52,6
15608_5#43,6
21999_8#63,6
24775_1#35,6
11657_8#35,6
19536_2#79,6
32139_7#261,6
32139_7#246,6
6187_5#1,6
6570_3#6,6
6678_3#3,6
24861_1#334,6
13091_3#13,6
19084_7#93,6
24861_1#51,6
6732_1#5,6
11860_7#88,6
6569_6#9,6
9950_2#48,6
5749_6#5,6
19084_7#172,6
19084_7#155,6
22695_3#56,6
23733_1#108,6
32139_7#306,6
15682_5#86,6
10754X74_140620_D00294_0106_AC4FB4ANXX_5,6
17794_7#50,6
15873_8#20,6
11657_8#51,6
6246_2#18,6
12291_1#81,6
17966_5#170,6
22841_3#22,6
32139_7#103,6
32139_7#360,6
32139_7#202,6
6649_1#18,6
6925_1#63,6
22841_3#104,6
23584_8#159,6
6569_6#16,6
6930_8#10,6
22114_6#1,6
15682_7#20,6
13091_4#33,6
31958_2#109,6
6246_3#9,6
28516_1#341,6
11860_8#56,6
32139_7#347,6
19536_2#76,6
14673_1#1,6
12291_2#2,6
28042_2#203,6
32386_2#57,6
18814_1#63,6
12290_2#9,6
32139_7#359,6
6731_2#24,6
21127_2#42,6
10071_4#79,6
13154_2#86,6
21242_2#125,6
13414_3#12,6
5789_1#4,6
15873_8#52,6
21127_2#98,6
24820_2#170,6
22841_3#5,6
23430_4#74,6
15873_7#20,6
32139_7#47,6
14673_1#94,6
6187_5#14,6
15682_1#17,6
15873_7#80,6
15608_5#79,6
11860_7#29,6
15191_5#29,6
19787_5#68,6
17794_8#141,6
22667_8#46,6
32139_7#39,6
22335_7#67,6
6569_6#21,6
23430_3#47,6
23204_4#4,6
32139_7#256,6
17794_4#51,6
19084_8#20,6
32139_7#12,6
21127_1#70,6
11860_8#19,6
28042_2#175,6
14520_8#21,6
21127_1#166,6
32139_7#7,6
6569_6#10,6
15682_2#12,6
15682_1#82,6
23164_8#105,6
11657_8#53,6
12291_2#57,6
10754X50_140620_D00294_0106_AC4FB4ANXX_5,6
12291_4#25,6
22841_3#173,6
15608_3#42,6
5789_2#3,6
5901_3#11,6
6187_5#13,6
5901_5#6,6
11791_1#23,6
11860_7#3,6
6649_1#14,6
10050_2#80,6
22027_1#32,6
19084_7#145,6
10208_2#81,6
21127_2#181,6
22841_3#106,6
12299_2#43,6
23584_8#152,6
6470_5#7,6
13091_6#17,6
24861_1#129,6
10071_4#61,6
32139_7#376,6
32139_7#218,6
6187_6#11,6
15873_6#80,6
28516_1#343,6
12291_3#4,6
7553_6#33,6
7553_6#19,6
22841_3#56,6
11657_8#57,6
11657_8#58,6
22335_7#97,6
21999_7#134,6
16453_3#47,6
6187_7#3,6
19084_7#55,6
14723_3#19,6
32139_7#154,6
14723_6#57,6
32139_7#287,6
13091_6#52,6
32139_7#180,6
22841_2#72,6
21127_2#173,6
11860_5#45,6
24820_2#269,6
32139_7#228,6
15608_5#55,6
6570_2#21,6
6470_5#10,6
10868_6#34,6
11679_1#79,6
13091_1#79,6
11860_8#88,6
6551_7#13,6
6570_3#9,6
6805_1#24,6
32139_7#73,6
14673_2#41,6
32386_2#61,6
21127_2#122,6
6246_3#7,6
22667_8#51,6
15682_6#26,6
24820_2#297,6
20925_3#60,6
6569_5#8,6
11511_7#40,6
6569_6#22,6
28522_3#153,6
31958_2#106,6
32139_7#223,6
15873_7#19,6
22841_2#135,6
31958_2#1,6
21127_1#44,6
24820_2#197,6
21999_7#120,6
32139_7#163,6
11657_4#75,6
11657_4#84,6
21127_2#115,6
5468_2#4,6
6569_6#12,6
31958_2#282,6
17794_7#47,6
21127_1#104,6
23733_1#98,6
16404_7#62,6
32139_7#95,6
9950_2#55,6
21127_2#101,6
22695_3#239,6
6551_7#1,6
6246_2#22,6
6246_2#20,6
6187_7#2,6
11860_6#18,6
15608_5#85,6
22841_3#76,6
31664_1#41,6
15608_5#83,6
22841_3#8,6
11822_8#30,6
15682_1#43,6
15873_6#28,6
16453_3#11,6
18090_1#65,6
15940_2#61,6
22841_3#35,6
24977_8#34,6
6246_2#1,6
6805_1#9,6
15940_3#55,6
32139_7#151,6
24820_2#262,6
12291_4#6,6
15608_5#25,6
32139_7#368,6
32139_7#297,6
9950_2#61,6
21127_2#130,6
21127_2#29,6
9950_2#66,6
11826_1#42,6
15682_5#72,6
21127_1#67,6
32139_7#197,6
15608_2#73,6
32139_3#156,6
5789_2#4,6
22841_4#23,6
6246_3#10,6
15608_3#1,6
21999_8#2,6
5789_1#2,6
15682_1#89,6
21999_8#6,6
32139_2#241,6
32139_7#193,6
11822_1#73,6
15682_3#39,6
23430_4#90,6
32139_7#10,6
19084_8#37,6
22335_8#46,6
32139_7#27,6
13091_2#36,6
17966_5#176,6
15608_2#2,6
6470_3#11,6
32139_7#87,6
11658_1#11,6
15940_3#44,6
24820_2#152,6
13415_7#57,6
22984_8#89,6
11860_8#64,6
22841_3#26,6
24820_2#19,6
22841_2#140,6
32139_7#289,6
11861_2#7,6
11860_8#66,6
14257_1#94,6
13224_7#56,6
6678_3#19,6
9953_7#81,6
22841_3#186,6
31958_2#49,6
32139_7#123,6
19536_2#80,6
32139_7#363,6
12291_1#2,6
15608_4#63,6
32139_7#373,6
22841_3#80,6
24820_2#278,6
6570_2#13,6
21127_2#113,6
28042_2#211,6
6569_4#17,6
17794_4#92,6
28420_2#88,6
19084_8#23,6
10050_2#72,6
6999_6#21,6
32139_7#324,6
32139_7#255,6
9953_7#75,6
15608_4#7,6
15608_4#45,6
14673_1#38,6
6187_6#12,6
32139_7#6,6
23430_1#35,6
13091_3#17,6
23430_3#84,6
32139_3#219,6
6569_4#20,6
16043_2#36,6
13681_1#36,6
9953_7#26,6
22335_7#124,6
32139_7#249,6
32139_7#77,6
14723_6#56,6
11657_8#40,6
21999_8#42,6
32139_7#98,6
22841_2#186,6
19084_7#62,6
32139_7#162,6
24820_2#248,6
32036_8#278,6
11511_8#92,6
10754X44_140620_D00294_0106_AC4FB4ANXX_5,6
15940_5#5,6
24861_1#165,6
15873_8#8,6
11893_1#40,6
19084_8#82,6
22841_3#57,6
21053_8#134,6
7001_1#16,6
11826_1#62,6
21127_2#8,6
22841_4#117,6
32139_7#31,6
27119_1#149,6
13681_1#37,6
32139_7#314,6
23430_3#186,6
15608_3#89,6
15940_7#23,6
31664_1#133,6
21242_6#34,6
21127_2#127,6
31958_2#336,6
32139_7#51,6
10754X11_140620_D00294_0106_AC4FB4ANXX_5,6
32139_7#132,6
6949_1#18,6
6246_3#5,6
15682_5#61,6
14723_3#5,6
23430_3#73,6
15873_6#67,6
6246_2#5,6
15608_5#78,6
24820_2#284,6
10754X146_140620_D00294_0106_AC4FB4ANXX_6,6
32139_7#185,6
28522_3#222,6
14937_1#12,6
20427_5#2,6
24820_2#190,6
22841_1#158,6
15608_5#35,6
14566_6#42,6
32139_7#94,6
14566_4#84,6
21127_1#175,6
21999_7#152,6
28522_3#286,6
32139_7#57,6
24820_2#139,6
21903_8#91,6
24820_2#192,6
21242_2#122,6
11860_7#24,6
32139_7#268,6
32139_7#343,6
6570_3#10,6
22841_1#127,6
7622_4#24,6
11657_4#77,6
11657_4#66,6
10868_6#28,6
22841_3#146,6
24861_1#338,6
12291_3#61,6
24820_2#175,6
21127_1#21,6
6246_2#13,6
20427_5#19,6
12291_6#92,6
32139_7#342,6
6649_1#15,6
24820_2#231,6
23430_2#151,6
15940_1#55,6
6569_6#17,6
15682_4#6,6
21127_1#49,6
32139_7#174,6
21127_2#119,6
32139_7#361,6
24775_1#126,6
32139_7#247,6
23430_2#95,6
16453_3#26,6
32139_7#367,6
14412_3#56,6
32139_7#22,6
14555_4#85,6
14723_6#92,6
12299_2#54,6
14672_3#39,6
20925_3#47,6
11822_1#81,6
14410_8#44,6
15874_8#66,6
31664_1#117,6
6569_6#14,6
12274_5#8,6
21999_8#11,6
6736_4#14,6
32139_7#86,6
5192_8#4,6
11860_7#52,6
32139_7#348,6
13091_2#37,6
24775_1#119,6
24775_1#105,6
21127_2#118,6
31588_4#123,6
21127_2#131,6
21999_7#144,6
32139_7#35,6
6631_7#17,6
22841_3#182,6
32036_8#159,6
13091_6#18,6
32139_7#226,6
32139_7#294,6
9950_3#79,6
6187_6#3,6
7553_6#31,6
13091_3#3,6
19084_8#160,6
11657_4#9,6
19084_7#68,6
15682_1#4,6
11822_8#80,6
11861_5#20,6
6551_7#4,6
15608_5#44,6
22841_3#120,6
23430_2#118,6
13224_7#54,6
11861_4#85,6
15682_2#6,6
6570_2#10,6
10071_4#1,6
14723_6#78,6
15940_7#22,6
13091_2#17,6
19084_7#171,6
15608_3#37,6
17794_8#149,6
21999_7#121,6
6649_1#17,6
11861_5#39,6
23584_8#154,6
5749_6#6,6
24820_2#268,6
10050_2#15,6
31919_2#336,6
17175_7#24,6
11861_4#78,6
21127_1#114,6
15940_6#1,6
6246_3#21,6
6246_2#8,6
16043_2#53,6
24820_2#98,6
28042_2#153,6
17794_8#137,6
12291_1#24,6
21999_7#150,6
15682_2#78,6
32139_7#377,6
6246_3#8,6
32139_7#327,6
9950_3#11,6
6246_2#10,6
11511_8#70,6
32139_7#29,6
28042_2#98,6
9950_2#89,6
6678_3#9,6
7553_6#18,6
21127_2#129,6
15682_7#46,6
19084_7#75,6
7622_5#62,6
15940_1#78,6
32139_7#172,6
32139_7#301,6
13414_1#48,6
32139_7#2,6
7001_2#5,6
6187_5#2,6
23430_4#3,6
11861_5#52,6
24820_2#245,6
6570_3#16,6
24820_2#154,6
6472_7#22,6
24861_1#133,6
21999_7#118,6
21127_2#171,6
6570_2#17,6
31958_2#172,6
32139_7#302,6
6570_3#7,6
16043_2#35,6
22841_3#81,6
6569_4#19,6
11679_1#69,6
21127_2#75,6
13414_2#23,6
10208_2#17,6
15608_5#28,6
12291_3#15,6
17794_4#39,6
32139_7#48,6
32139_7#317,6
13091_6#73,6
14673_1#25,6
6246_2#4,6
15608_4#42,6
13224_7#22,6
24861_1#123,6
6570_3#18,6
32139_7#335,6
5901_5#4,6
6649_1#16,6
15608_2#14,6
22841_3#61,6
21127_2#18,6
24861_1#309,6
10754X122_140620_D00294_0106_AC4FB4ANXX_6,6
22841_3#167,6
6551_7#12,6
14673_4#22,6
21127_1#118,6
24820_2#43,6
7553_6#13,6
13091_2#95,6
6246_3#12,6
6470_5#18,6
19084_8#161,6
24977_8#80,6
23430_3#162,6
9950_3#35,6
9950_2#27,6
13091_3#64,6
32139_7#236,6
18814_1#46,6
32139_7#253,6
32139_7#157,6
11893_1#65,6
15682_5#70,6
32139_7#148,6
24820_2#165,6
15873_6#27,6
22841_3#85,6
21242_2#137,6
21053_8#64,6
6730_3#16,6
32139_7#65,6
32036_8#295,6
6972_4#2,6
12291_1#68,6
6551_7#18,6
11860_5#28,6
14673_2#43,6
31537_1#296,6
10071_4#30,6
11860_7#57,6
24820_2#174,6
5901_3#8,6
22841_4#188,6
32139_7#207,6
24820_2#156,6
31664_1#37,6
15608_2#90,6
21127_2#157,6
32139_7#285,6
22114_6#54,6
11860_8#71,6
11657_8#75,6
6649_1#20,6
6551_7#6,6
32139_7#214,6
11860_8#17,6
15940_4#27,6
24775_1#129,6
32386_2#94,6
22841_2#145,6
5901_3#9,6
14723_4#7,6
22841_3#77,6
15682_8#14,6
31664_1#82,6
15608_5#34,6
31958_2#146,6
24820_2#162,6
15682_5#55,6
22667_8#67,6
13154_2#56,6
28042_2#207,6
21127_1#108,6
32139_7#318,6
32139_7#167,6
6570_2#5,6
11826_1#73,6
22841_3#75,6
5749_6#7,6
7622_5#75,6
5242_2#7,6
11657_1#91,6
11826_1#64,6
6187_6#2,6
5789_1#1,6
